"subject"	"block"	"task"	"trial"	"cue"	"key_pressed"	"is_common"	"outcome"	"is_correct"	"is_correct_nback"
94	2	"GNG"	164	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	165	"go to win"	1	0	0	1	NA
94	2	"GNG"	166	"go to win"	1	0	0	1	NA
94	2	"GNG"	167	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	168	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	169	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	170	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	171	"no-go to win"	1	0	1	0	NA
94	2	"GNG"	172	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	173	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	174	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	175	"go to win"	1	1	1	1	NA
94	2	"GNG"	176	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	177	"go to win"	1	0	0	1	NA
94	2	"GNG"	178	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	179	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	180	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	181	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	182	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	183	"go to win"	1	1	1	1	NA
94	2	"GNG"	184	"go to avoid losing"	1	0	-1	1	NA
94	2	"GNG"	185	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	186	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	187	"go to win"	1	1	1	1	NA
94	2	"GNG"	188	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	189	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	190	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	191	"no-go to win"	1	0	1	0	NA
94	2	"GNG"	192	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	193	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	194	"go to win"	1	1	1	1	NA
94	2	"GNG"	195	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	196	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	197	"no-go to avoid losing"	0	0	-1	1	NA
94	2	"GNG"	198	"go to avoid losing"	1	0	-1	1	NA
94	2	"GNG"	199	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	200	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	201	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	202	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	203	"go to win"	1	1	1	1	NA
94	2	"GNG"	204	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	205	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	206	"go to win"	1	1	1	1	NA
94	2	"GNG"	207	"go to win"	1	1	1	1	NA
94	2	"GNG"	208	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	209	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	210	"no-go to win"	1	0	1	0	NA
94	2	"GNG"	211	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	212	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	213	"go to win"	1	1	1	1	NA
94	2	"GNG"	214	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	215	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	216	"go to win"	1	1	1	1	NA
94	2	"GNG"	217	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	218	"go to win"	1	0	0	1	NA
94	2	"GNG"	219	"go to win"	1	0	0	1	NA
94	2	"GNG"	220	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	221	"go to win"	1	1	1	1	NA
94	2	"GNG"	222	"go to win"	1	0	0	1	NA
94	2	"GNG"	223	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	224	"go to win"	1	1	1	1	NA
94	2	"GNG"	225	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	226	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	227	"go to win"	1	0	0	1	NA
94	2	"GNG"	228	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	229	"go to win"	1	1	1	1	NA
94	2	"GNG"	230	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	231	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	232	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	233	"go to win"	1	1	1	1	NA
94	2	"GNG"	234	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	235	"no-go to avoid losing"	0	1	0	1	NA
94	2	"GNG"	236	"no-go to win"	1	1	0	0	NA
94	2	"GNG"	237	"no-go to win"	1	0	1	0	NA
94	2	"GNG"	238	"no-go to avoid losing"	0	0	-1	1	NA
94	2	"GNG"	239	"go to avoid losing"	1	1	0	1	NA
94	2	"GNG"	240	"no-go to avoid losing"	0	0	-1	1	NA
95	1	"GNG"	1	"no-go to win"	0	1	1	1	NA
95	1	"GNG"	2	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	3	"go to win"	0	1	0	0	NA
95	1	"GNG"	4	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	5	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	6	"go to avoid losing"	0	0	0	0	NA
95	1	"GNG"	7	"go to win"	1	1	1	1	NA
95	1	"GNG"	8	"no-go to avoid losing"	0	0	-1	1	NA
95	1	"GNG"	9	"no-go to win"	0	1	1	1	NA
95	1	"GNG"	10	"go to win"	1	0	0	1	NA
95	1	"GNG"	11	"go to win"	1	1	1	1	NA
95	1	"GNG"	12	"go to avoid losing"	0	1	-1	0	NA
95	1	"GNG"	13	"no-go to avoid losing"	1	1	-1	0	NA
95	1	"GNG"	14	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	15	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	16	"no-go to win"	0	0	0	1	NA
95	1	"GNG"	17	"go to win"	1	0	0	1	NA
95	1	"GNG"	18	"go to avoid losing"	0	1	-1	0	NA
95	1	"GNG"	19	"no-go to avoid losing"	1	1	-1	0	NA
95	1	"GNG"	20	"go to avoid losing"	1	0	-1	1	NA
95	1	"GNG"	21	"go to avoid losing"	0	1	-1	0	NA
95	1	"GNG"	22	"go to win"	0	1	0	0	NA
95	1	"GNG"	23	"go to avoid losing"	0	0	0	0	NA
95	1	"GNG"	24	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	25	"no-go to win"	0	1	1	1	NA
95	1	"GNG"	26	"go to win"	0	1	0	0	NA
95	1	"GNG"	27	"go to win"	0	0	1	0	NA
95	1	"GNG"	28	"go to avoid losing"	0	1	-1	0	NA
95	1	"GNG"	29	"go to avoid losing"	0	1	-1	0	NA
95	1	"GNG"	30	"go to win"	1	1	1	1	NA
95	1	"GNG"	31	"no-go to avoid losing"	1	1	-1	0	NA
95	1	"GNG"	32	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	33	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	34	"no-go to avoid losing"	0	0	-1	1	NA
95	1	"GNG"	35	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	36	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	37	"go to win"	1	1	1	1	NA
95	1	"GNG"	38	"go to win"	1	0	0	1	NA
95	1	"GNG"	39	"go to win"	1	1	1	1	NA
95	1	"GNG"	40	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	41	"no-go to win"	1	0	1	0	NA
95	1	"GNG"	42	"go to win"	1	1	1	1	NA
95	1	"GNG"	43	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	44	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	45	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	46	"go to avoid losing"	1	0	-1	1	NA
95	1	"GNG"	47	"go to win"	1	1	1	1	NA
95	1	"GNG"	48	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	49	"go to avoid losing"	0	1	-1	0	NA
95	1	"GNG"	50	"go to win"	1	1	1	1	NA
95	1	"GNG"	51	"go to win"	1	1	1	1	NA
95	1	"GNG"	52	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	53	"go to win"	1	1	1	1	NA
95	1	"GNG"	54	"no-go to win"	1	0	1	0	NA
95	1	"GNG"	55	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	56	"no-go to win"	1	0	1	0	NA
95	1	"GNG"	57	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	58	"go to win"	1	1	1	1	NA
95	1	"GNG"	59	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	60	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	61	"go to avoid losing"	0	1	-1	0	NA
95	1	"GNG"	62	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	63	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	64	"no-go to avoid losing"	1	1	-1	0	NA
95	1	"GNG"	65	"go to win"	1	1	1	1	NA
95	1	"GNG"	66	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	67	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	68	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	69	"no-go to avoid losing"	0	0	-1	1	NA
95	1	"GNG"	70	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	71	"no-go to avoid losing"	1	1	-1	0	NA
95	1	"GNG"	72	"no-go to avoid losing"	0	0	-1	1	NA
95	1	"GNG"	73	"go to win"	1	0	0	1	NA
95	1	"GNG"	74	"no-go to avoid losing"	1	0	0	0	NA
95	1	"GNG"	75	"go to avoid losing"	0	1	-1	0	NA
95	1	"GNG"	76	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	77	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	78	"no-go to avoid losing"	1	1	-1	0	NA
95	1	"GNG"	79	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	80	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	81	"no-go to win"	1	0	1	0	NA
95	1	"GNG"	82	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	83	"no-go to win"	1	0	1	0	NA
95	1	"GNG"	84	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	85	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	86	"go to win"	1	1	1	1	NA
95	1	"GNG"	87	"no-go to avoid losing"	1	1	-1	0	NA
95	1	"GNG"	88	"go to win"	1	1	1	1	NA
95	1	"GNG"	89	"go to avoid losing"	1	0	-1	1	NA
95	1	"GNG"	90	"go to win"	1	1	1	1	NA
95	1	"GNG"	91	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	92	"go to avoid losing"	0	1	-1	0	NA
95	1	"GNG"	93	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	94	"go to win"	1	0	0	1	NA
95	1	"GNG"	95	"no-go to avoid losing"	0	0	-1	1	NA
95	1	"GNG"	96	"go to avoid losing"	0	1	-1	0	NA
95	1	"GNG"	97	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	98	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	99	"no-go to avoid losing"	1	0	0	0	NA
95	1	"GNG"	100	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	101	"go to win"	1	1	1	1	NA
95	1	"GNG"	102	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	103	"no-go to avoid losing"	1	1	-1	0	NA
95	1	"GNG"	104	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	105	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	106	"go to win"	1	1	1	1	NA
95	1	"GNG"	107	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	108	"go to win"	1	1	1	1	NA
95	1	"GNG"	109	"go to avoid losing"	1	1	0	1	NA
95	1	"GNG"	110	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	111	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	112	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	113	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	114	"no-go to win"	1	1	0	0	NA
95	1	"GNG"	115	"go to avoid losing"	0	1	-1	0	NA
95	1	"GNG"	116	"go to win"	1	1	1	1	NA
95	1	"GNG"	117	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	118	"no-go to avoid losing"	0	1	0	1	NA
95	1	"GNG"	119	"go to win"	1	1	1	1	NA
95	1	"GNG"	120	"go to win"	1	1	1	1	NA
95	2	"WMGNG"	121	"go to avoid losing"	0	1	-1	0	0
95	2	"WMGNG"	122	"go to win"	1	1	1	1	1
95	2	"WMGNG"	123	"go to win"	1	1	1	1	1
95	2	"WMGNG"	124	"go to avoid losing"	1	1	0	1	1
95	2	"WMGNG"	125	"go to win"	1	1	1	1	0
95	2	"WMGNG"	126	"no-go to avoid losing"	1	1	-1	0	1
95	2	"WMGNG"	127	"no-go to win"	1	1	0	0	1
95	2	"WMGNG"	128	"no-go to win"	1	1	0	0	0
95	2	"WMGNG"	129	"no-go to win"	1	1	0	0	1
95	2	"WMGNG"	130	"go to avoid losing"	0	1	-1	0	1
95	2	"WMGNG"	131	"no-go to avoid losing"	1	1	-1	0	1
95	2	"WMGNG"	132	"go to avoid losing"	1	1	0	1	0
95	2	"WMGNG"	133	"go to avoid losing"	1	1	0	1	0
95	2	"WMGNG"	134	"no-go to win"	1	1	0	0	1
95	2	"WMGNG"	135	"no-go to avoid losing"	0	1	0	1	1
95	2	"WMGNG"	136	"go to win"	1	1	1	1	1
95	2	"WMGNG"	137	"go to win"	1	0	0	1	0
95	2	"WMGNG"	138	"no-go to avoid losing"	1	1	-1	0	1
95	2	"WMGNG"	139	"go to avoid losing"	1	0	-1	1	1
95	2	"WMGNG"	140	"go to win"	1	1	1	1	1
95	2	"WMGNG"	141	"go to avoid losing"	1	0	-1	1	0
95	2	"WMGNG"	142	"no-go to win"	1	1	0	0	0
95	2	"WMGNG"	143	"no-go to win"	1	1	0	0	1
95	2	"WMGNG"	144	"no-go to win"	1	1	0	0	0
95	2	"WMGNG"	145	"no-go to avoid losing"	1	1	-1	0	1
95	2	"WMGNG"	146	"no-go to avoid losing"	1	0	0	0	0
95	2	"WMGNG"	147	"no-go to win"	0	1	1	1	1
95	2	"WMGNG"	148	"go to avoid losing"	0	1	-1	0	1
95	2	"WMGNG"	149	"no-go to win"	1	1	0	0	0
95	2	"WMGNG"	150	"go to avoid losing"	1	0	-1	1	1
95	2	"WMGNG"	151	"go to win"	1	1	1	1	1
95	2	"WMGNG"	152	"go to win"	0	0	1	0	1
95	2	"WMGNG"	153	"go to avoid losing"	1	1	0	1	1
95	2	"WMGNG"	154	"no-go to avoid losing"	0	1	0	1	1
95	2	"WMGNG"	155	"no-go to avoid losing"	0	1	0	1	1
95	2	"WMGNG"	156	"go to avoid losing"	1	1	0	1	1
95	2	"WMGNG"	157	"no-go to avoid losing"	1	1	-1	0	0
95	2	"WMGNG"	158	"no-go to win"	1	1	0	0	1
95	2	"WMGNG"	159	"go to avoid losing"	1	1	0	1	1
95	2	"WMGNG"	160	"no-go to win"	1	1	0	0	1
95	2	"WMGNG"	161	"no-go to win"	0	1	1	1	1
95	2	"WMGNG"	162	"no-go to avoid losing"	1	1	-1	0	1
95	2	"WMGNG"	163	"go to win"	1	1	1	1	1
95	2	"WMGNG"	164	"no-go to win"	1	1	0	0	0
95	2	"WMGNG"	165	"go to win"	1	1	1	1	1
95	2	"WMGNG"	166	"go to win"	1	1	1	1	1
95	2	"WMGNG"	167	"go to avoid losing"	1	0	-1	1	1
95	2	"WMGNG"	168	"no-go to win"	0	1	1	1	1
95	2	"WMGNG"	169	"go to avoid losing"	1	1	0	1	0
95	2	"WMGNG"	170	"no-go to win"	1	0	1	0	0
95	2	"WMGNG"	171	"no-go to avoid losing"	1	1	-1	0	1
95	2	"WMGNG"	172	"no-go to avoid losing"	1	1	-1	0	1
95	2	"WMGNG"	173	"no-go to win"	1	1	0	0	1
95	2	"WMGNG"	174	"no-go to win"	0	0	0	1	1
95	2	"WMGNG"	175	"go to avoid losing"	0	0	0	0	1
95	2	"WMGNG"	176	"no-go to win"	1	1	0	0	1
95	2	"WMGNG"	177	"go to avoid losing"	1	1	0	1	0
95	2	"WMGNG"	178	"go to avoid losing"	1	1	0	1	0
95	2	"WMGNG"	179	"go to win"	1	1	1	1	1
95	2	"WMGNG"	180	"no-go to avoid losing"	0	1	0	1	1
95	2	"WMGNG"	181	"no-go to avoid losing"	1	1	-1	0	1
95	2	"WMGNG"	182	"no-go to win"	1	1	0	0	1
95	2	"WMGNG"	183	"go to avoid losing"	1	1	0	1	1
95	2	"WMGNG"	184	"no-go to avoid losing"	0	1	0	1	1
95	2	"WMGNG"	185	"go to win"	1	1	1	1	1
95	2	"WMGNG"	186	"go to win"	1	1	1	1	1
95	2	"WMGNG"	187	"no-go to avoid losing"	1	1	-1	0	1
95	2	"WMGNG"	188	"no-go to avoid losing"	0	0	-1	1	1
95	2	"WMGNG"	189	"go to win"	1	1	1	1	1
95	2	"WMGNG"	190	"go to avoid losing"	1	1	0	1	1
95	2	"WMGNG"	191	"no-go to win"	1	1	0	0	1
95	2	"WMGNG"	192	"no-go to avoid losing"	0	1	0	1	1
95	2	"WMGNG"	193	"go to avoid losing"	1	0	-1	1	1
95	2	"WMGNG"	194	"go to win"	1	0	0	1	1
95	2	"WMGNG"	195	"no-go to win"	0	1	1	1	0
95	2	"WMGNG"	196	"go to win"	1	1	1	1	1
95	2	"WMGNG"	197	"go to win"	1	1	1	1	1
95	2	"WMGNG"	198	"go to avoid losing"	0	1	-1	0	1
95	2	"WMGNG"	199	"go to avoid losing"	1	1	0	1	1
95	2	"WMGNG"	200	"no-go to win"	0	1	1	1	1
95	2	"WMGNG"	201	"go to win"	1	1	1	1	1
95	2	"WMGNG"	202	"no-go to win"	0	0	0	1	1
95	2	"WMGNG"	203	"go to win"	1	0	0	1	1
95	2	"WMGNG"	204	"go to win"	1	1	1	1	1
95	2	"WMGNG"	205	"no-go to avoid losing"	1	1	-1	0	1
95	2	"WMGNG"	206	"no-go to avoid losing"	0	1	0	1	1
95	2	"WMGNG"	207	"no-go to win"	0	1	1	1	1
95	2	"WMGNG"	208	"go to avoid losing"	1	0	-1	1	1
95	2	"WMGNG"	209	"no-go to avoid losing"	0	0	-1	1	0
95	2	"WMGNG"	210	"go to avoid losing"	1	0	-1	1	0
95	2	"WMGNG"	211	"go to win"	1	1	1	1	1
95	2	"WMGNG"	212	"no-go to avoid losing"	0	1	0	1	1
95	2	"WMGNG"	213	"go to win"	1	0	0	1	1
95	2	"WMGNG"	214	"go to win"	1	1	1	1	1
95	2	"WMGNG"	215	"go to win"	1	1	1	1	1
95	2	"WMGNG"	216	"go to avoid losing"	0	1	-1	0	1
95	2	"WMGNG"	217	"no-go to avoid losing"	0	1	0	1	1
95	2	"WMGNG"	218	"no-go to avoid losing"	0	1	0	1	1
95	2	"WMGNG"	219	"no-go to avoid losing"	1	0	0	0	0
95	2	"WMGNG"	220	"go to win"	1	1	1	1	1
95	2	"WMGNG"	221	"go to avoid losing"	1	0	-1	1	1
95	2	"WMGNG"	222	"no-go to avoid losing"	0	1	0	1	0
95	2	"WMGNG"	223	"no-go to avoid losing"	0	1	0	1	1
95	2	"WMGNG"	224	"no-go to avoid losing"	0	1	0	1	1
95	2	"WMGNG"	225	"no-go to win"	0	1	1	1	1
95	2	"WMGNG"	226	"go to avoid losing"	0	1	-1	0	1
95	2	"WMGNG"	227	"go to win"	1	1	1	1	1
95	2	"WMGNG"	228	"no-go to avoid losing"	0	1	0	1	1
95	2	"WMGNG"	229	"go to win"	1	1	1	1	0
95	2	"WMGNG"	230	"go to win"	1	1	1	1	1
95	2	"WMGNG"	231	"go to avoid losing"	1	1	0	1	1
95	2	"WMGNG"	232	"no-go to win"	0	1	1	1	1
95	2	"WMGNG"	233	"no-go to avoid losing"	0	0	-1	1	0
95	2	"WMGNG"	234	"no-go to win"	0	1	1	1	0
95	2	"WMGNG"	235	"go to avoid losing"	0	1	-1	0	1
95	2	"WMGNG"	236	"go to avoid losing"	1	0	-1	1	1
95	2	"WMGNG"	237	"no-go to win"	0	1	1	1	1
95	2	"WMGNG"	238	"no-go to win"	0	1	1	1	1
95	2	"WMGNG"	239	"go to win"	1	0	0	1	1
95	2	"WMGNG"	240	"no-go to win"	1	1	0	0	0
99	1	"GNG"	1	"no-go to avoid losing"	1	1	-1	0	NA
99	1	"GNG"	2	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	3	"no-go to win"	1	1	0	0	NA
99	1	"GNG"	4	"go to win"	1	1	1	1	NA
99	1	"GNG"	5	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	6	"go to win"	1	1	1	1	NA
99	1	"GNG"	7	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	8	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	9	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	10	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	11	"go to win"	1	1	1	1	NA
99	1	"GNG"	12	"go to win"	1	1	1	1	NA
99	1	"GNG"	13	"go to win"	1	1	1	1	NA
99	1	"GNG"	14	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	15	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	16	"no-go to win"	0	0	0	1	NA
99	1	"GNG"	17	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	18	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	19	"go to avoid losing"	0	1	-1	0	NA
99	1	"GNG"	20	"go to win"	1	1	1	1	NA
99	1	"GNG"	21	"go to win"	1	0	0	1	NA
99	1	"GNG"	22	"go to win"	1	1	1	1	NA
99	1	"GNG"	23	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	24	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	25	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	26	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	27	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	28	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	29	"go to win"	1	1	1	1	NA
99	1	"GNG"	30	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	31	"go to win"	1	0	0	1	NA
99	1	"GNG"	32	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	33	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	34	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	35	"no-go to avoid losing"	0	0	-1	1	NA
99	1	"GNG"	36	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	37	"no-go to avoid losing"	0	0	-1	1	NA
99	1	"GNG"	38	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	39	"go to win"	1	1	1	1	NA
99	1	"GNG"	40	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	41	"go to win"	1	1	1	1	NA
99	1	"GNG"	42	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	43	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	44	"no-go to avoid losing"	1	1	-1	0	NA
99	1	"GNG"	45	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	46	"go to avoid losing"	1	0	-1	1	NA
99	1	"GNG"	47	"go to win"	1	1	1	1	NA
99	1	"GNG"	48	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	49	"no-go to avoid losing"	0	0	-1	1	NA
99	1	"GNG"	50	"go to win"	1	1	1	1	NA
99	1	"GNG"	51	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	52	"go to win"	1	1	1	1	NA
99	1	"GNG"	53	"no-go to win"	0	0	0	1	NA
99	1	"GNG"	54	"go to win"	1	0	0	1	NA
99	1	"GNG"	55	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	56	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	57	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	58	"go to win"	1	1	1	1	NA
99	1	"GNG"	59	"no-go to avoid losing"	0	0	-1	1	NA
99	1	"GNG"	60	"go to win"	1	1	1	1	NA
99	1	"GNG"	61	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	62	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	63	"go to win"	1	1	1	1	NA
99	1	"GNG"	64	"no-go to avoid losing"	1	1	-1	0	NA
99	1	"GNG"	65	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	66	"go to avoid losing"	1	0	-1	1	NA
99	1	"GNG"	67	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	68	"no-go to win"	0	0	0	1	NA
99	1	"GNG"	69	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	70	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	71	"no-go to avoid losing"	0	0	-1	1	NA
99	1	"GNG"	72	"go to win"	1	0	0	1	NA
99	1	"GNG"	73	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	74	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	75	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	76	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	77	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	78	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	79	"go to win"	1	1	1	1	NA
99	1	"GNG"	80	"go to win"	1	1	1	1	NA
99	1	"GNG"	81	"no-go to win"	0	0	0	1	NA
99	1	"GNG"	82	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	83	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	84	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	85	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	86	"go to win"	1	1	1	1	NA
99	1	"GNG"	87	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	88	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	89	"go to win"	1	1	1	1	NA
99	1	"GNG"	90	"go to win"	1	1	1	1	NA
99	1	"GNG"	91	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	92	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	93	"no-go to win"	0	0	0	1	NA
99	1	"GNG"	94	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	95	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	96	"go to avoid losing"	1	0	-1	1	NA
99	1	"GNG"	97	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	98	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	99	"go to win"	1	0	0	1	NA
99	1	"GNG"	100	"go to win"	1	1	1	1	NA
99	1	"GNG"	101	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	102	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	103	"no-go to win"	0	0	0	1	NA
99	1	"GNG"	104	"no-go to avoid losing"	0	1	0	1	NA
99	1	"GNG"	105	"go to win"	1	1	1	1	NA
99	1	"GNG"	106	"no-go to avoid losing"	0	0	-1	1	NA
99	1	"GNG"	107	"go to avoid losing"	1	0	-1	1	NA
99	1	"GNG"	108	"no-go to win"	0	0	0	1	NA
99	1	"GNG"	109	"no-go to win"	0	1	1	1	NA
99	1	"GNG"	110	"go to avoid losing"	1	1	0	1	NA
99	1	"GNG"	111	"go to avoid losing"	1	0	-1	1	NA
99	1	"GNG"	112	"go to win"	1	1	1	1	NA
